total_images,last_price,total_area,first_day_exposition,rooms,ceiling_height,floors_total,living_area,floor,is_apartment,studio,open_plan,kitchen_area,balcony,locality_name,days_exposition
20,14500000.0,105.0,2018-09-04T00:00:00,3,3.0,5.0,72.1,3,False,False,False,10.0,1.0,Санкт-Петербург,210.0
12,5350000.0,45.6,2017-05-05T00:00:00,1,2.78,25.0,17.4,2,False,False,False,14.5,2.0,Санкт-Петербург,42.0
14,5600000.0,67.0,2016-11-11T00:00:00,3,8.0,16.0,41.0,1,False,False,False,8.0,0.0,Санкт-Петербург,474.0
2,14000000.0,145.0,2018-02-08T00:00:00,5,3.0,25.0,87.0,25,False,False,False,14.0,3.0,Санкт-Петербург,207.0
10,4750000.0,38.0,2017-08-30T00:00:00,1,2.65,9.0,18.0,6,False,False,False,10.0,0.0,Санкт-Петербург,93.0
17,8300000.0,63.6,2018-02-01T00:00:00,2,2.75,25.0,37.235897435897435,23,False,False,False,10.5,0.0,Санкт-Петербург,67.0
6,1600000.0,44.0,2018-08-06T00:00:00,2,2.5,5.0,25.76068376068376,1,False,False,False,7.085416646657895,0.0,Кириши,45.00000000000001
2,4900000.0,48.0,2016-01-17T00:00:00,2,3.0,4.0,30.0,1,False,False,False,6.0,0.0,Санкт-Петербург,603.0
5,4100000.0,38.6,2018-07-11T00:00:00,1,2.5,16.0,15.3,11,False,False,False,9.0,2.0,Санкт-Петербург,138.0
20,2550000.0,43.0,2018-08-14T00:00:00,1,2.65,6.0,23.0,3,False,False,False,8.0,0.0,Выборг,81.0
0,3650000.0,44.0,2016-05-11T00:00:00,2,2.6,9.0,27.4,8,False,False,False,6.5,0.0,Санкт-Петербург,46.00000000000001
11,4150000.0,44.2,2017-06-15T00:00:00,2,2.55,9.0,27.4,9,False,False,False,7.0,0.0,Санкт-Петербург,580.0
20,26990000.0,104.0,2019-03-19T00:00:00,3,2.9,10.0,65.5,9,False,False,False,13.0,1.0,Санкт-Петербург,-1.0
0,3250000.0,31.8,2017-10-13T00:00:00,1,2.5,5.0,18.0,1,False,False,False,6.0,0.0,Санкт-Петербург,138.0
10,8200000.0,71.0,2018-07-26T00:00:00,2,2.65,5.0,25.0,5,False,False,False,30.0,0.0,Пушкин,113.0
4,3100000.0,31.0,2017-09-11T00:00:00,0,2.7,19.0,18.0,9,False,True,False,0.0,2.0,Санкт-Петербург,61.0
10,1890000.0,36.0,2016-05-18T00:00:00,1,2.65,5.0,17.0,3,False,False,False,9.0,0.0,деревня Большие Колпаны,438.0
13,3300000.0,44.5,2018-01-10T00:00:00,2,2.65,9.0,26.053418803418804,1,False,False,False,7.165932744915371,0.0,Сосновый Бор,46.00000000000001
4,4550000.0,66.9,2017-06-30T00:00:00,2,2.65,16.0,37.5,12,False,False,False,10.9,5.0,деревня Кудрово,229.0
7,780000.0,42.1,2016-05-13T00:00:00,1,2.5,5.0,17.1,5,False,False,False,9.0,1.0,Сланцы,750.0000000000001
1,2106799.0,33.53,2018-07-30T00:00:00,1,2.65,17.0,13.82,15,False,False,False,9.46,0.0,посёлок Мурино,45.00000000000001
12,5350000.0,43.0,2018-08-15T00:00:00,2,2.6,9.0,22.0,2,False,False,False,6.0,0.0,Санкт-Петербург,70.0
13,9500000.0,45.2,2016-06-28T00:00:00,1,2.8,7.0,16.9,2,False,False,False,13.1,0.0,Санкт-Петербург,60.0
9,4400000.0,43.0,2018-12-12T00:00:00,2,2.55,5.0,28.0,2,False,False,False,6.0,0.0,Санкт-Петербург,35.0
8,1720000.0,33.0,2017-09-25T00:00:00,1,2.55,5.0,15.0,4,False,False,False,8.3,1.0,посёлок городского типа Лебяжье,581.0
12,4100000.0,61.5,2016-01-25T00:00:00,2,2.65,9.0,33.8,2,False,False,False,11.2,0.0,посёлок Шушары,229.0
6,5050000.0,62.0,2017-09-26T00:00:00,3,2.5,9.0,42.0,1,False,False,False,6.3,0.0,Санкт-Петербург,546.0
16,5100000.0,45.0,2019-02-27T00:00:00,1,2.75,24.0,27.0,10,False,False,False,11.1,0.0,Санкт-Петербург,58.0
15,6900000.0,69.8,2018-11-16T00:00:00,2,2.53,5.0,48.6,3,False,False,False,10.3,0.0,Санкт-Петербург,30.0
11,5000000.0,46.2,2017-09-12T00:00:00,2,2.5,9.0,28.6,5,False,False,False,7.2,0.0,Санкт-Петербург,94.0
9,4690000.0,48.0,2017-06-16T00:00:00,2,2.65,12.0,27.0,11,False,False,False,7.5,0.0,Санкт-Петербург,85.0
10,4749000.0,45.7,2016-02-28T00:00:00,2,2.5,9.0,28.3,5,False,False,False,7.0,0.0,Санкт-Петербург,157.0
5,4150000.0,36.8,2018-02-01T00:00:00,1,2.65,25.0,14.2,2,False,False,False,15.9,1.0,посёлок Парголово,100.0
1,3300000.0,27.0,2016-08-22T00:00:00,1,2.5,9.0,15.6,8,False,False,False,5.0,0.0,Санкт-Петербург,273.0
2,2180000.0,36.82,2019-02-21T00:00:00,1,2.5,12.0,15.46,7,False,False,False,9.34,1.0,городской посёлок Янино-1,45.00000000000001
8,3950000.0,48.8,2017-03-09T00:00:00,2,3.0,5.0,28.7,5,False,False,False,8.4,0.0,Колпино,245.0
12,4288000.0,46.5,2018-06-17T00:00:00,2,2.5,9.0,30.3,2,False,False,False,7.3,0.0,Санкт-Петербург,89.00000000000001
2,4220000.0,42.0,2016-02-17T00:00:00,1,2.65,17.0,18.0,5,False,False,False,9.5,0.0,Санкт-Петербург,785.0
10,7690000.0,75.6,2017-02-03T00:00:00,3,2.8,20.0,51.0,4,False,False,False,7.5,2.0,Санкт-Петербург,4.0
9,12990000.0,119.6,2017-03-13T00:00:00,3,3.0,5.0,36.4,4,False,False,False,64.0,4.0,Пушкин,-1.0
4,5923340.0,93.3,2015-03-10T00:00:00,3,2.75,24.0,47.4,18,False,False,False,16.3,0.0,Санкт-Петербург,1093.0
4,4350000.0,50.5,2018-09-08T00:00:00,2,2.65,5.0,31.3,5,False,False,False,8.6,1.0,посёлок Шушары,25.0
2,9700000.0,72.2,2017-06-03T00:00:00,2,3.13,19.0,39.4,13,False,False,False,15.3,0.0,Санкт-Петербург,165.0
8,5200000.0,50.0,2018-11-01T00:00:00,2,2.5,9.0,27.0,2,False,False,False,6.0,0.0,Санкт-Петербург,134.0
5,37800000.0,222.0,2017-10-19T00:00:00,3,3.0,11.0,140.26688102893888,11,False,False,False,12.0,3.0,Санкт-Петербург,25.0
8,11500000.0,81.9,2018-02-01T00:00:00,2,2.65,18.0,40.8,16,False,False,False,15.1,0.0,Санкт-Петербург,85.0
7,2800000.0,37.0,2017-01-25T00:00:00,1,2.5,9.0,18.0,6,False,False,False,8.0,2.0,Ломоносов,135.0
16,6390000.0,58.7,2018-03-18T00:00:00,1,3.12,4.0,31.5,3,True,False,False,11.7,2.0,Санкт-Петербург,114.0
8,6012000.0,83.5,2017-11-27T00:00:00,2,2.75,23.0,27.29,6,False,False,False,37.78,0.0,деревня Кудрово,57.0
8,4350000.0,72.0,2018-09-04T00:00:00,3,2.5,5.0,44.0,5,False,False,False,9.0,2.0,Выборг,-1.0
17,10900000.0,81.4,2017-03-10T00:00:00,2,2.65,18.0,48.4,6,False,False,False,16.3,5.0,Санкт-Петербург,313.0
13,5800000.0,70.0,2018-09-04T00:00:00,3,2.5,9.0,42.9,8,False,False,False,8.4,2.0,Сосновый Бор,65.0
4,6600000.0,67.0,2017-04-11T00:00:00,2,2.7,22.0,37.0,20,False,False,False,14.4,1.0,Санкт-Петербург,14.0
7,2180000.0,55.0,2018-08-07T00:00:00,2,2.65,5.0,28.0,1,False,False,False,9.0,0.0,Новая Ладога,160.0
0,9100000.0,78.0,2016-04-08T00:00:00,3,2.65,12.0,46.0,10,False,False,False,15.0,2.0,Санкт-Петербург,102.0
9,5300000.0,51.0,2017-05-21T00:00:00,2,2.9,5.0,39.0,4,False,False,False,5.0,0.0,Санкт-Петербург,156.0
10,4800000.0,54.0,2016-02-26T00:00:00,2,2.65,9.0,30.0,9,False,False,False,7.1,0.0,Санкт-Петербург,178.00000000000003
14,700000.0,53.0,2017-08-29T00:00:00,2,2.65,2.0,36.0,2,False,False,False,6.5,0.0,Пикалёво,12.000000000000002
2,4250000.0,45.0,2019-04-05T00:00:00,2,2.65,5.0,28.81,5,False,False,False,5.5,0.0,Петергоф,-1.0
2,3400000.0,49.4,2018-07-13T00:00:00,2,2.8,8.0,16.42,4,False,False,False,24.0,0.0,Санкт-Петербург,41.0
14,16300000.0,113.6,2017-10-19T00:00:00,2,2.65,4.0,72.4,4,False,False,False,23.7,0.0,Санкт-Петербург,-1.0
19,5600000.0,54.0,2019-01-30T00:00:00,2,2.7,16.0,31.0,10,False,False,False,10.0,2.0,Санкт-Петербург,42.0
6,3900000.0,44.0,2018-08-22T00:00:00,2,2.65,5.0,29.0,1,False,False,False,6.7,0.0,Санкт-Петербург,117.0
0,4000000.0,41.5,2017-04-25T00:00:00,1,2.65,16.0,17.0,12,False,False,False,10.3,0.0,Санкт-Петербург,19.0
8,4700000.0,38.0,2018-01-23T00:00:00,1,3.0,15.0,17.5,6,False,False,False,11.4,0.0,Санкт-Петербург,130.0
18,4700000.0,54.3,2017-11-30T00:00:00,2,2.65,14.0,30.4,5,False,False,False,10.7,0.0,посёлок Парголово,20.0
10,4000000.0,57.7,2016-06-08T00:00:00,3,2.5,9.0,39.5,7,False,False,False,7.0,0.0,Красное Село,510.0
11,1850000.0,63.0,2018-01-11T00:00:00,2,2.65,4.0,36.88461538461539,4,False,False,False,10.145028380441985,0.0,Волхов,45.00000000000001
0,3100000.0,38.3,2018-07-18T00:00:00,1,2.6,6.0,18.0,6,False,False,False,10.0,1.0,посёлок Шушары,45.00000000000001
11,15000000.0,84.5,2017-10-16T00:00:00,2,2.65,10.0,33.3,2,False,False,False,23.0,0.0,Санкт-Петербург,441.0
12,2650000.0,56.0,2018-09-27T00:00:00,2,2.5,5.0,30.0,5,False,False,False,8.5,2.0,посёлок Новый Свет,15.0
13,10800000.0,140.0,2015-07-22T00:00:00,5,2.9,4.0,100.0,2,False,False,False,11.0,0.0,Санкт-Петербург,702.0000000000001
4,7000000.0,75.7,2017-11-20T00:00:00,2,3.06,11.0,30.0,10,False,False,False,29.8,2.0,Санкт-Петербург,106.0
5,7300000.0,100.9,2018-10-11T00:00:00,5,2.55,10.0,62.5,1,False,False,False,15.7,0.0,Санкт-Петербург,-1.0
13,4150000.0,40.8,2016-12-14T00:00:00,1,2.65,23.0,17.1,12,False,False,False,9.3,1.0,Санкт-Петербург,430.0
17,5100000.0,54.0,2016-11-22T00:00:00,2,2.65,10.0,31.7,3,False,False,False,9.2,2.0,Санкт-Петербург,440.0
9,6500000.0,57.1,2018-02-01T00:00:00,2,2.95,7.0,35.7,4,False,False,False,8.2,1.0,Санкт-Петербург,11.000000000000002
3,2799000.0,32.0,2018-06-26T00:00:00,1,2.5,5.0,15.44440579710145,1,False,False,False,7.922330097087378,0.0,Санкт-Петербург,64.0
6,6900000.0,87.0,2019-03-12T00:00:00,3,3.0,4.0,56.0,1,False,False,False,9.0,0.0,Ломоносов,-1.0
1,4600000.0,60.0,2016-12-05T00:00:00,3,2.52,5.0,39.9,3,False,False,False,7.0,0.0,Санкт-Петербург,703.0000000000001
12,3600000.0,50.0,2017-02-08T00:00:00,2,2.65,9.0,28.0,9,False,False,False,10.0,2.0,Санкт-Петербург,77.0
8,3700000.0,52.8,2017-09-28T00:00:00,2,2.8,3.0,29.9,3,False,False,False,9.8,0.0,деревня Вартемяги,44.00000000000001
5,4365000.0,35.51,2018-05-28T00:00:00,1,2.65,21.0,17.138464057971014,3,False,False,False,8.71,2.0,Санкт-Петербург,119.0
2,4000000.0,59.0,2018-06-25T00:00:00,2,2.65,25.0,29.0,18,False,False,False,12.6,4.0,посёлок Шушары,100.0
6,1950000.0,35.3,2017-04-21T00:00:00,1,2.6,5.0,18.1,1,False,False,False,6.95,0.0,поселок городского типа имени Свердлова,41.0
14,6800000.0,66.0,2017-11-04T00:00:00,3,2.5,12.0,43.0,8,False,False,False,7.5,1.0,Санкт-Петербург,116.0
18,4250000.0,51.0,2018-08-06T00:00:00,2,2.65,14.0,28.0,4,False,False,False,11.0,0.0,Кудрово,92.0
15,6700000.0,55.0,2018-06-12T00:00:00,2,2.65,25.0,30.0,14,False,False,False,10.0,2.0,Санкт-Петербург,99.0
9,1900000.0,40.0,2017-03-06T00:00:00,1,2.7,5.0,18.0,2,False,False,False,8.0,2.0,посёлок Торфяное,323.0
7,2900000.0,35.0,2017-11-11T00:00:00,1,2.7,15.0,17.0,1,False,False,False,9.0,0.0,посёлок Мурино,115.0
2,7400000.0,102.0,2017-11-10T00:00:00,4,2.65,5.0,74.6,5,False,False,False,12.0,0.0,Санкт-Петербург,60.0
4,5750000.0,53.22,2017-09-06T00:00:00,2,2.65,25.0,30.3,21,False,False,False,8.8,0.0,Санкт-Петербург,518.0
20,4600000.0,33.0,2017-01-01T00:00:00,1,2.7,22.0,9.0,12,False,False,False,14.3,1.0,Санкт-Петербург,511.0
1,3150000.0,30.7,2017-11-12T00:00:00,1,2.54,5.0,18.0,5,False,False,False,5.5,0.0,Санкт-Петербург,365.00000000000006
13,1900000.0,43.0,2017-08-28T00:00:00,2,2.65,4.0,25.0,1,False,False,False,7.0,0.0,Отрадное,-1.0
7,3400000.0,55.6,2017-09-05T00:00:00,2,2.5,5.0,32.8,4,False,False,False,8.5,2.0,Гатчина,258.0
7,4150000.0,39.4,2018-01-13T00:00:00,1,2.5,16.0,12.2,10,False,False,False,16.7,1.0,посёлок Мурино,96.0
9,9750000.0,93.0,2017-08-08T00:00:00,3,2.65,23.0,58.7604501607717,9,False,False,False,11.948282262105831,0.0,Санкт-Петербург,58.0
6,3900000.0,52.0,2017-11-10T00:00:00,2,2.5,9.0,28.0,8,False,False,False,8.0,2.0,Колпино,176.00000000000003
4,8000000.0,75.3,2018-01-17T00:00:00,3,2.65,19.0,41.6,2,False,False,False,16.3,0.0,Санкт-Петербург,254.0
20,4200000.0,65.0,2019-04-18T00:00:00,3,2.8,9.0,45.0,2,False,False,False,6.5,1.0,Сосновый Бор,-1.0
6,4700000.0,37.0,2017-11-22T00:00:00,1,2.6,8.0,20.0,2,False,False,False,9.0,0.0,Санкт-Петербург,39.0
9,3190000.0,30.6,2018-03-25T00:00:00,1,2.5,9.0,17.8,3,False,False,False,6.3,0.0,Санкт-Петербург,239.0
8,6390000.0,67.4,2016-06-16T00:00:00,2,2.85,12.0,34.6,7,False,False,False,15.1,0.0,Санкт-Петербург,114.0
0,1500000.0,41.0,2017-08-14T00:00:00,1,2.65,5.0,17.0,5,False,False,False,8.5,2.0,посёлок Торфяное,214.0
13,7800000.0,65.0,2016-06-07T00:00:00,2,2.65,16.0,38.0,12,False,False,False,12.0,1.0,Санкт-Петербург,69.0
8,7500000.0,75.0,2017-11-01T00:00:00,2,2.7,4.0,39.6,3,False,False,False,9.2,1.0,Санкт-Петербург,255.0
13,3590000.0,38.1,2017-10-26T00:00:00,1,2.65,10.0,18.0,6,False,False,False,11.0,0.0,Петергоф,314.0
8,2200000.0,56.3,2016-09-28T00:00:00,3,2.5,5.0,40.8,4,False,False,False,6.0,0.0,Луга,582.0
7,10800000.0,55.0,2018-11-25T00:00:00,2,2.8,10.0,36.7,9,False,False,False,11.0,2.0,Санкт-Петербург,89.00000000000001
2,1350000.0,33.0,2019-04-06T00:00:00,1,2.65,5.0,17.0,4,False,False,False,8.169902912621358,2.0,Новая Ладога,-1.0
5,4500000.0,46.3,2018-02-19T00:00:00,2,2.5,9.0,27.107264957264956,4,False,False,False,7.455790698642284,0.0,Санкт-Петербург,57.0
19,17990000.0,143.7,2015-10-30T00:00:00,4,3.2,6.0,52.0,2,False,False,False,46.0,0.0,Санкт-Петербург,1171.0
20,1250000.0,65.0,2018-10-14T00:00:00,3,2.5,5.0,38.0,4,False,False,False,5.8,0.0,Сланцы,45.00000000000001
20,12800000.0,110.0,2018-03-15T00:00:00,4,2.72,5.0,84.5,5,False,False,False,7.7,0.0,Санкт-Петербург,11.000000000000002
12,40000000.0,210.0,2015-11-19T00:00:00,5,2.65,4.0,151.1,4,False,False,False,18.0,0.0,Санкт-Петербург,299.0
6,25000000.0,145.2,2014-11-27T00:00:00,3,2.65,5.0,60.7,5,False,False,False,40.2,0.0,Санкт-Петербург,-1.0
11,3999000.0,42.0,2017-10-13T00:00:00,2,2.65,5.0,28.0,2,False,False,False,5.9,0.0,Санкт-Петербург,8.0
10,3900000.0,44.6,2017-04-24T00:00:00,2,2.55,9.0,26.7,3,False,False,False,6.3,0.0,Санкт-Петербург,344.0
2,3000000.0,47.5,2016-04-29T00:00:00,1,2.56,10.0,18.5,6,False,False,False,13.5,0.0,деревня Новое Девяткино,60.0
6,3599000.0,30.0,2018-09-20T00:00:00,1,2.6,9.0,15.1,3,False,False,False,6.7,0.0,Санкт-Петербург,70.0
8,5800000.0,73.5,2018-07-30T00:00:00,4,2.54,9.0,48.2,7,False,False,False,6.4,1.0,Санкт-Петербург,17.0
4,5700000.0,58.64,2018-10-12T00:00:00,1,2.65,27.0,28.7,16,False,False,False,10.2,0.0,посёлок Парголово,60.0
12,5900000.0,58.3,2019-04-30T00:00:00,2,2.5,13.0,28.4,3,False,False,False,7.2,2.0,Санкт-Петербург,-1.0
10,5649000.0,52.0,2018-04-01T00:00:00,2,2.6,16.0,31.0,3,False,False,False,7.2,1.0,Санкт-Петербург,292.0
19,5900000.0,40.0,2018-11-02T00:00:00,1,2.7,22.0,17.5,20,False,False,False,12.2,2.0,Санкт-Петербург,103.0
13,2500000.0,22.0,2017-11-17T00:00:00,1,2.5,8.0,11.5,2,False,False,False,5.3,0.0,Санкт-Петербург,162.0
5,3480000.0,39.0,2017-05-16T00:00:00,2,2.7,14.0,20.0,1,False,False,False,10.0,0.0,Санкт-Петербург,307.0
7,4450000.0,46.0,2018-07-12T00:00:00,2,2.5,5.0,30.0,2,False,False,False,7.0,1.0,Санкт-Петербург,97.0
7,3500000.0,47.0,2016-03-29T00:00:00,2,2.65,5.0,31.0,1,False,False,False,7.5,0.0,Санкт-Петербург,89.00000000000001
7,3750000.0,46.0,2017-10-13T00:00:00,2,2.65,5.0,28.6,5,False,False,False,5.5,1.0,Санкт-Петербург,259.0
9,4785000.0,41.0,2017-06-20T00:00:00,1,2.64,17.0,20.1,13,False,False,False,11.0,0.0,Санкт-Петербург,456.0
9,3400000.0,40.4,2017-08-15T00:00:00,1,2.65,8.0,18.62,7,False,False,False,10.78,1.0,посёлок Бугры,287.0
17,4600000.0,54.0,2018-07-31T00:00:00,2,2.65,10.0,30.4,6,False,False,False,10.3,2.0,посёлок Парголово,8.0
17,20500000.0,165.2,2018-09-03T00:00:00,5,2.91,18.0,112.2,18,False,False,False,16.5,5.0,Санкт-Петербург,-1.0
6,3150000.0,47.4,2018-11-15T00:00:00,2,2.55,5.0,29.7,2,False,False,False,6.0,0.0,Ломоносов,63.0
7,4130000.0,40.5,2018-07-19T00:00:00,1,2.6,24.0,17.7,10,False,False,False,12.3,1.0,посёлок Парголово,45.00000000000001
6,5691410.0,89.1,2015-03-10T00:00:00,3,2.7,23.0,47.0,19,False,False,False,16.5,0.0,Санкт-Петербург,1141.0
6,4000000.0,37.2,2019-03-11T00:00:00,1,2.5,16.0,18.0,6,False,False,False,10.3,1.0,Санкт-Петербург,45.00000000000001
9,2100000.0,35.8,2019-05-03T00:00:00,1,2.5,5.0,18.0,5,False,False,False,7.0,1.0,посёлок Ленинское,-1.0
10,3450000.0,36.0,2018-02-01T00:00:00,1,2.65,11.0,14.9,11,False,False,False,8.3,0.0,Всеволожск,69.0
2,36000000.0,80.0,2018-11-21T00:00:00,1,3.4,7.0,33.0,6,False,False,False,22.0,0.0,Санкт-Петербург,27.0
14,5490000.0,54.2,2019-04-15T00:00:00,2,2.6,9.0,31.0,4,False,False,False,8.7,1.0,Сестрорецк,5.0
9,3350000.0,31.0,2016-07-06T00:00:00,1,2.6,7.0,17.2,4,False,False,False,6.0,0.0,Санкт-Петербург,509.0
14,2900000.0,43.0,2016-04-19T00:00:00,1,2.65,17.0,15.0,6,False,False,False,10.0,0.0,деревня Новое Девяткино,238.0
19,7500000.0,89.5,2017-08-30T00:00:00,3,2.65,5.0,51.8,1,False,False,False,7.6,0.0,Пушкин,-1.0
10,2250000.0,48.0,2016-05-26T00:00:00,3,2.65,5.0,36.0,5,False,False,False,5.0,0.0,Кингисепп,90.00000000000001
16,2650000.0,31.0,2016-02-25T00:00:00,1,2.76,5.0,21.0,2,False,False,False,7.674757281553397,0.0,Петергоф,313.0
6,6800000.0,89.0,2016-03-14T00:00:00,3,2.65,17.0,53.0,9,False,False,False,12.0,0.0,Санкт-Петербург,94.0
9,2850000.0,31.0,2016-10-18T00:00:00,1,2.5,7.0,18.0,2,False,False,False,7.0,0.0,Санкт-Петербург,338.0
20,4900000.0,54.0,2018-07-02T00:00:00,2,2.65,25.0,28.0,4,False,False,False,10.0,2.0,Кудрово,98.0
12,10305000.0,79.2,2017-11-11T00:00:00,3,2.65,19.0,40.5,8,False,False,False,17.3,2.0,Санкт-Петербург,127.0
20,12950000.0,105.2,2018-12-14T00:00:00,3,2.8,25.0,64.0,5,False,False,False,13.0,0.0,Санкт-Петербург,124.0
15,12500000.0,101.0,2018-07-17T00:00:00,3,2.8,24.0,65.0,3,False,False,False,13.0,1.0,Санкт-Петербург,-1.0
11,3650000.0,45.0,2016-06-12T00:00:00,2,2.65,5.0,29.5,5,False,False,False,7.1,1.0,Санкт-Петербург,90.00000000000001
10,4299000.0,45.1,2017-08-03T00:00:00,1,2.5,4.0,23.7,3,False,False,False,8.6,0.0,Пушкин,112.0
9,4710000.0,50.0,2018-09-21T00:00:00,2,2.65,9.0,25.0,9,False,False,False,22.0,2.0,Санкт-Петербург,151.0
7,3400000.0,38.0,2017-07-13T00:00:00,1,2.65,24.0,15.0,15,False,False,False,10.0,2.0,Санкт-Петербург,273.0
20,5750000.0,51.7,2018-09-10T00:00:00,2,2.5,10.0,31.0,8,False,False,False,7.0,1.0,Санкт-Петербург,99.0
1,3089722.0,44.24,2016-04-22T00:00:00,1,2.56,9.0,16.72,4,False,False,False,16.05,0.0,Колпино,71.0
13,8300000.0,65.9,2019-02-21T00:00:00,2,2.5,5.0,35.5,2,False,False,False,11.6,0.0,Санкт-Петербург,43.0
10,5000000.0,64.0,2015-05-11T00:00:00,3,2.7,9.0,43.2,6,False,False,False,6.3,2.0,Санкт-Петербург,578.0
20,5100000.0,51.2,2019-04-17T00:00:00,2,2.65,17.0,31.2,17,False,False,False,8.4,0.0,Мурино,-1.0
19,20300000.0,125.0,2018-06-25T00:00:00,4,3.7,6.0,75.0,6,False,False,False,10.0,0.0,Санкт-Петербург,89.00000000000001
20,4799000.0,40.3,2018-07-03T00:00:00,1,2.5,15.0,18.0,2,False,False,False,11.0,0.0,Санкт-Петербург,134.0
5,2630000.0,31.0,2017-10-13T00:00:00,1,2.65,5.0,16.0,2,False,False,False,7.0,0.0,Санкт-Петербург,7.0
9,6750000.0,74.1,2017-09-27T00:00:00,3,2.55,17.0,44.0,4,False,False,False,10.7,2.0,Санкт-Петербург,133.0
4,5800000.0,67.0,2017-10-11T00:00:00,3,2.5,9.0,44.0,1,False,False,False,6.0,0.0,Санкт-Петербург,-1.0
20,6700000.0,54.3,2018-10-31T00:00:00,2,2.5,9.0,29.0,2,False,False,False,7.0,0.0,Санкт-Петербург,93.0
9,11983878.0,112.1,2018-06-19T00:00:00,4,2.65,10.0,69.7,9,False,False,False,14.6,0.0,Санкт-Петербург,90.00000000000001
12,2100000.0,50.4,2017-08-08T00:00:00,2,2.65,5.0,34.0,4,False,False,False,8.0,0.0,посёлок городского типа Сиверский,395.0
16,4350000.0,33.6,2018-12-02T00:00:00,1,2.6,9.0,13.9,2,False,False,False,9.8,1.0,Санкт-Петербург,130.0
11,4800000.0,53.9,2018-09-13T00:00:00,2,2.5,10.0,29.1,9,False,False,False,8.5,0.0,посёлок Стрельна,8.0
10,3850000.0,59.0,2018-09-08T00:00:00,3,2.5,9.0,42.0,3,False,False,False,7.0,0.0,Колпино,117.0
9,1200000.0,44.5,2018-01-20T00:00:00,2,2.65,5.0,31.5,3,False,False,False,5.4,1.0,Каменногорск,178.00000000000003
